"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-22",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-23",,,,,"0.22","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-24",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-25",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-26",,,,,"0.24","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-27",,,,,"0.37","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-28",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-29",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-30",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-05-31",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-01",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-02",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-03",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-04",,,,,"0.06","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-05",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-06",,,,,"0.50","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-07",,,,,"0.44","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-08",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-09",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-10",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-11",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-12",,,,,"0.02","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-13",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-14",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-15",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-16",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-17",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-18",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-19",,,,,"0.04","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-20",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-21",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-22",,,,,"0.04","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-23",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-24",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-25",,,,,"0.03","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-26",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-27",,,,,"0.86","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-28",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-29",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-06-30",,,,,"0.55","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-01",,,,,"0.31","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-02",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-03",,,,,"0.03","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-04",,,,,"0.17","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-05",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-06",,,,,"0.07","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-07",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-08",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-09",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-10",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-11",,,,,"0.75","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-12",,,,,"0.13","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-13",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-14",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-15",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-16",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-17",,,,,"0.13","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-18",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-19",,,,,"0.52","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-20",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-21",,,,,"0.06","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-22",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-23",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-24",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-25",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-26",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-27",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-28",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-29",,,,,"0.26","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-30",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-07-31",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-01",,,,,"0.40","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-02",,,,,"0.77","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-03",,,,,"0.17","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-04",,,,,"0.15","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-05",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-06",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-07",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-08",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-09",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-10",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-11",,,,,"0.04","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-12",,,,,"0.09","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-13",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-14",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-15",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-16",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-17",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-18",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-19",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-20",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-21",,,,,"0.72","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-22",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-23",,,,,"0.30","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-24",,,,,"0.34","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-25",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-26",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-27",,,,,"0.23","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-28",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-29",,,,,"1.03","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-30",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-08-31",,,,,"0.44","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-01",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-02",,,,,"0.04","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-03",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-04",,,,,"0.51","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-05",,,,,"0.26","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-06",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-07",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-08",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-09",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-10",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-11",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-12",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-13",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-14",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-15",,,,,"0.04","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-16",,,,,"0.45","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-17",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-18",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-19",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-20",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-21",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-22",,,,,"0.10","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-23",,,,,"0.32","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-24",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-25",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-26",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-27",,,,,"0.61","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-28",,,,,"0.40","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-29",,,,,"0.56","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-09-30",,,,,"0.06","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-01",,,,,"0.08","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-02",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-03",,,,,"0.48","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-04",,,,,"0.87","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-05",,,,,"0.03","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-06",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-07",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-08",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-09",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-10",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-11",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-12",,,,,"0.10","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-13",,,,,"0.03","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-14",,,,,"0.22","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-15",,,,,"0.33","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-16",,,,,"0.71","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-17",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-18",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-19",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-20",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-21",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-22",,,,,"0.05","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-23",,,,,"0.12","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-24",,,,,"0.26","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-25",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-26",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-27",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-28",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-29",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-30",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-10-31",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-01",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-02",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-03",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-04",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-05",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-06",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-07",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-08",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-09",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-10",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-11",,,,,"0.02","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-12",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-13",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-14",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-15",,,,,"0.12","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-16",,,,,"0.20","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-17",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-18",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-19",,,,,"0.11","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-20",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-21",,,,,"0.44","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-22",,,,,"0.10","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-23",,,,,"0.16","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-24",,,,,"0.02","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-25",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-26",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-27",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-28",,,,,"0.05","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-29",,,,,"0.22","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-11-30",,,,,"0.06","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-01",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-02",,,,,"0.11","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-03",,,,,"0.00","0.0","0.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-04",,,,,"0.20","1.0","1.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-05",,,,,"0.33","2.0","2.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-06",,,,,"0.25","4.0","6.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-07",,,,,"0.07","2.0","7.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-08",,,,,"0.00","0.0","7.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-09",,,,,"0.00","0.0","7.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-10",,,,,"0.54","3.0","8.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-11",,,,,"0.00","0.0","8.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-12",,,,,"0.00","0.0","8.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-13",,,,,"0.00","0.0","8.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-14",,,,,"0.31","4.0","12.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-15",,,,,"0.15","2.0","13.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-16",,,,,"0.00","0.0",
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-17",,,,,"0.07","1.0","13.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-18",,,,,"0.22","3.0","15.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-19",,,,,"0.00","0.0","15.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-20",,,,,"0.15","2.0","15.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-21",,,,,"0.00","0.0","15.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-22",,,,,"0.00","0.0","15.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-23",,,,,"0.18","3.0","18.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-24",,,,,"0.14","2.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-25",,,,,"0.36","6.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-26",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-27",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-28",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-29",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-30",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1970-12-31",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-01",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-02",,,,,"0.07","1.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-03",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-04",,,,,"0.00","0.0","24.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-05",,,,,"0.04","0.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-06",,,,,"0.00","0.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-07",,,,,"0.00","0.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-08",,,,,"0.00","0.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-09",,,,,"0.00","0.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-10",,,,,"0.00","0.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-11",,,,,"0.07","1.0","19.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-12",,,,,"0.15","2.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-13",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-14",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-15",,,,,"0.13","2.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-16",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-17",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-18",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-19",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-20",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-21",,,,,"0.00","0.0","20.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-22",,,,,"0.41","6.0","25.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-23",,,,,"0.00","0.0","25.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-24",,,,,"0.00","0.0","25.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-25",,,,,"0.00","0.0","25.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-26",,,,,"0.00","0.0","25.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-27",,,,,"1.01","4.0","27.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-28",,,,,"0.00","0.0","27.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-29",,,,,"0.00","0.0","27.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-30",,,,,"0.22","4.0","29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-01-31",,,,,"0.00","0.0","29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-01",,,,,"0.00","0.0","29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-02",,,,,"0.00","0.0","29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-03",,,,,"0.00","0.0","29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-04",,,,,"0.00","0.0","29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-05",,,,,,,"29.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-06","    2","    2","0.25","4.02",,,"31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-07",,,,,"0.00","0.0","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-08",,,,,,"0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-09",,,,,,"0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-10",,,,,,"0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-11",,,,,"0.00","0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-12",,,,,"0.10","1.5","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-13",,,,,"0.00","0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-14",,,,,"0.12","0.0","27.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-15",,,,,"0.06","0.5","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-16",,,,,"0.00","0.0","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-17",,,,,"0.00","0.0","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-18",,,,,"0.00","0.0","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-19",,,,,"0.00","0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-20",,,,,"0.00","0.0","30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-21",,,,,"0.15","2.0","31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-22",,,,,,,"31.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-23",,,,,,,"30.0"
"USC00274321","JEFFERSON 5 SSW, NH US","1971-02-24",,,,,"0.31","5.0","34.0"
